id,name,category,district,area,default,flag,hash,detection,note
1311188,Electronic Part - Eden Village Chip 58,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip58Taken,0x3AEF39A7,record present with value >= 1 (any ProgressionManagerData section),
1311189,Electronic Part - Eden Village Chip 59,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip59Taken,0x33EFD0C6,record present with value >= 1 (any ProgressionManagerData section),
1311190,Electronic Part - Eden Village Chip 60,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip60Taken,0x6B73C5AC,record present with value >= 1 (any ProgressionManagerData section),
1311191,Electronic Part - Eden Village Chip 61,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip61Taken,0x68DA8D0D,record present with value >= 1 (any ProgressionManagerData section),
1311192,Electronic Part - Eden Village Chip 62,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip62Taken,0x6713E66E,record present with value >= 1 (any ProgressionManagerData section),
1311193,Electronic Part - Eden Village Chip 63,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip63Taken,0x647AADCF,record present with value >= 1 (any ProgressionManagerData section),
1311194,Electronic Part - Eden Village Chip 64,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip64Taken,0x7437A528,record present with value >= 1 (any ProgressionManagerData section),
1311195,Electronic Part - Eden Village Chip 65,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip65Taken,0x719E6C89,record present with value >= 1 (any ProgressionManagerData section),
1311196,Electronic Part - Eden Village Chip 66,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip66Taken,0x6FD7C5EA,record present with value >= 1 (any ProgressionManagerData section),
1311197,Electronic Part - Eden Village Chip 67,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip67Taken,0x6D3E8D4B,record present with value >= 1 (any ProgressionManagerData section),
1311198,Electronic Part - Eden Village Chip 68,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip68Taken,0x58CAC4A4,record present with value >= 1 (any ProgressionManagerData section),
1311199,Electronic Part - Eden Village Chip 69,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip69Taken,0x56318C05,record present with value >= 1 (any ProgressionManagerData section),
1311200,Electronic Part - Eden Village Chip 70,Electronic Part,Anchor,Eden Village,True,ElectronicPartsAcEv_Chip70Taken,0xB35DB22D,record present with value >= 1 (any ProgressionManagerData section),
1311201,Electronic Part - Ocean Pier Chip 01,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip01Taken,0x190A6624,record present with value >= 1 (any ProgressionManagerData section),
1311202,Electronic Part - Ocean Pier Chip 02,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip02Taken,0x12114E47,record present with value >= 1 (any ProgressionManagerData section),
1311203,Electronic Part - Ocean Pier Chip 03,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip03Taken,0x14AA86E6,record present with value >= 1 (any ProgressionManagerData section),
1311204,Electronic Part - Ocean Pier Chip 04,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip04Taken,0x1F350D01,record present with value >= 1 (any ProgressionManagerData section),
1311205,Electronic Part - Ocean Pier Chip 05,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip05Taken,0x21CE45A0,record present with value >= 1 (any ProgressionManagerData section),
1311206,Electronic Part - Ocean Pier Chip 06,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip06Taken,0x1AD52DC3,record present with value >= 1 (any ProgressionManagerData section),
1311207,Electronic Part - Ocean Pier Chip 07,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip07Taken,0x1D6E6662,record present with value >= 1 (any ProgressionManagerData section),
1311208,Electronic Part - Ocean Pier Chip 08,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip08Taken,0x291A2E8D,record present with value >= 1 (any ProgressionManagerData section),
1311209,Electronic Part - Ocean Pier Chip 09,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip09Taken,0x2BB3672C,record present with value >= 1 (any ProgressionManagerData section),
1311210,Electronic Part - Ocean Pier Chip 10,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip10Taken,0xF8939284,record present with value >= 1 (any ProgressionManagerData section),
1311211,Electronic Part - Ocean Pier Chip 11,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip11Taken,0xED763A65,record present with value >= 1 (any ProgressionManagerData section),
1311212,Electronic Part - Ocean Pier Chip 12,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip12Taken,0xF42F7246,record present with value >= 1 (any ProgressionManagerData section),
1311213,Electronic Part - Ocean Pier Chip 13,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip13Taken,0xFB2EDB27,record present with value >= 1 (any ProgressionManagerData section),
1311214,Electronic Part - Ocean Pier Chip 14,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip14Taken,0x01577200,record present with value >= 1 (any ProgressionManagerData section),
1311215,Electronic Part - Ocean Pier Chip 15,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip15Taken,0xF63A19E1,record present with value >= 1 (any ProgressionManagerData section),
1311216,Electronic Part - Ocean Pier Chip 16,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip16Taken,0xFCF351C2,record present with value >= 1 (any ProgressionManagerData section),
1311217,Electronic Part - Ocean Pier Chip 17,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip17Taken,0x03F2BAA3,record present with value >= 1 (any ProgressionManagerData section),
1311218,Electronic Part - Ocean Pier Chip 18,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip18Taken,0x0B3C938C,record present with value >= 1 (any ProgressionManagerData section),
1311219,Electronic Part - Ocean Pier Chip 19,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip19Taken,0x001F3B6D,record present with value >= 1 (any ProgressionManagerData section),
1311220,Electronic Part - Ocean Pier Chip 20,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip20Taken,0xB0ABD707,record present with value >= 1 (any ProgressionManagerData section),
1311221,Electronic Part - Ocean Pier Chip 21,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip21Taken,0xB2B8AEA6,record present with value >= 1 (any ProgressionManagerData section),
1311222,Electronic Part - Ocean Pier Chip 22,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip22Taken,0xA2F77745,record present with value >= 1 (any ProgressionManagerData section),
1311223,Electronic Part - Ocean Pier Chip 23,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip23Taken,0xA5044EE4,record present with value >= 1 (any ProgressionManagerData section),
1311224,Electronic Part - Ocean Pier Chip 34,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip34Taken,0x9B921B82,record present with value >= 1 (any ProgressionManagerData section),
1311225,Electronic Part - Ocean Pier Chip 35,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip35Taken,0x8FE86263,record present with value >= 1 (any ProgressionManagerData section),
1311226,Electronic Part - Ocean Pier Chip 36,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip36Taken,0x8DD97AC0,record present with value >= 1 (any ProgressionManagerData section),
1311227,Electronic Part - Ocean Pier Chip 45,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip45Taken,0x439EB6A4,record present with value >= 1 (any ProgressionManagerData section),
1311228,Electronic Part - Ocean Pier Chip 46,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip46Taken,0x3CA59EC7,record present with value >= 1 (any ProgressionManagerData section),
1311229,Electronic Part - Ocean Pier Chip 47,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip47Taken,0x3F3ED766,record present with value >= 1 (any ProgressionManagerData section),
1311230,Electronic Part - Ocean Pier Chip 48,Electronic Part,The View,Ocean Pier,True,ElectronicPartsVwOp_Chip48Taken,0x5C725E89,record present with value >= 1 (any ProgressionManagerData section),
1311231,Electronic Part - Regatta Bay Chip 24,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip24Taken,0x02F0A46C,record present with value >= 1 (any ProgressionManagerData section),
1311232,Electronic Part - Regatta Bay Chip 25,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip25Taken,0x00E3CCCD,record present with value >= 1 (any ProgressionManagerData section),
1311233,Electronic Part - Regatta Bay Chip 26,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip26Taken,0x10A5042E,record present with value >= 1 (any ProgressionManagerData section),
1311234,Electronic Part - Regatta Bay Chip 27,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip27Taken,0x0E982C8F,record present with value >= 1 (any ProgressionManagerData section),
1311235,Electronic Part - Regatta Bay Chip 28,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip28Taken,0xF90B82E0,record present with value >= 1 (any ProgressionManagerData section),
1311236,Electronic Part - Regatta Bay Chip 29,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip29Taken,0xF6FEAB41,record present with value >= 1 (any ProgressionManagerData section),
1311237,Electronic Part - Regatta Bay Chip 30,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip30Taken,0x54266F69,record present with value >= 1 (any ProgressionManagerData section),
1311238,Electronic Part - Regatta Bay Chip 31,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip31Taken,0x5F43C788,record present with value >= 1 (any ProgressionManagerData section),
1311239,Electronic Part - Regatta Bay Chip 32,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip32Taken,0x61DF102B,record present with value >= 1 (any ProgressionManagerData section),
1311240,Electronic Part - Regatta Bay Chip 33,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip33Taken,0x5ADFA74A,record present with value >= 1 (any ProgressionManagerData section),
1311241,Electronic Part - Regatta Bay Chip 37,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip37Taken,0x521BC7CE,record present with value >= 1 (any ProgressionManagerData section),
1311242,Electronic Part - Regatta Bay Chip 38,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip38Taken,0x417D6E61,record present with value >= 1 (any ProgressionManagerData section),
1311243,Electronic Part - Regatta Bay Chip 39,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip39Taken,0x4C9AC680,record present with value >= 1 (any ProgressionManagerData section),
1311244,Electronic Part - Regatta Bay Chip 40,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip40Taken,0x7296DC6E,record present with value >= 1 (any ProgressionManagerData section),
1311245,Electronic Part - Regatta Bay Chip 41,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip41Taken,0x6FFDA3CF,record present with value >= 1 (any ProgressionManagerData section),
1311246,Electronic Part - Regatta Bay Chip 42,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip42Taken,0x76F6BBAC,record present with value >= 1 (any ProgressionManagerData section),
1311247,Electronic Part - Regatta Bay Chip 43,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip43Taken,0x745D830D,record present with value >= 1 (any ProgressionManagerData section),
1311248,Electronic Part - Regatta Bay Chip 44,Electronic Part,The View,Regatta Bay,True,ElectronicPartsVwRb_Chip44Taken,0x7B5ABBEA,record present with value >= 1 (any ProgressionManagerData section),
1311249,Electronic Part - Zephyr Transit Hub Chip 01,Electronic Part,Zephyr Transit Hub,Zephyr Transit Hub,True,ElectronicPartsTrainstation_Chip01Taken,0x2C9AF4A0,record present with value >= 1 (any ProgressionManagerData section),
1311250,Electronic Part - Zephyr Transit Hub Chip 02,Electronic Part,Zephyr Transit Hub,Zephyr Transit Hub,True,ElectronicPartsTrainstation_Chip02Taken,0x25A1DCC3,record present with value >= 1 (any ProgressionManagerData section),
1312000,Recording - Rdz Development Zone 01,Surveillance Recording,Rezoning,Rdz Development Zone,True,AudioPickupRzRdz_ConstructionGreenCollectables3654A388-E7FA-49BA-A152-3DBBD16BFED4,0x17173322,record present with value >= 1 (any ProgressionManagerData section),
1312001,Recording - Rdz Development Zone 02,Surveillance Recording,Rezoning,Rdz Development Zone,True,AudioPickupRzRdz_ConstructionGreenCollectables5E89721A-1FF7-4388-AF1A-F3DC9732929A,0xE0560561,record present with value >= 1 (any ProgressionManagerData section),
1312002,Recording - Rdz Development Zone 03,Surveillance Recording,Rezoning,Rdz Development Zone,True,AudioPickupRzRdz_ConstructionGreenCollectables9DE43116-9565-4F85-AB6D-5808CEB0BB6D,0xD72D5AF6,record present with value >= 1 (any ProgressionManagerData section),
1312003,Recording - Rdz Development Zone 04,Surveillance Recording,Rezoning,Rdz Development Zone,True,AudioPickupRzRdz_ConstructionGreenCollectablesE5B9B099-9ED7-4716-94F8-65F4FFB3DBAB,0xB07A7679,record present with value >= 1 (any ProgressionManagerData section),
1312004,Recording - Omnistat Tunnels 01,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectables0184A83C-5570-4DEB-9BBD-BD839D2EB016,0x42E23FF1,record present with value >= 1 (any ProgressionManagerData section),
1312005,Recording - Omnistat Tunnels 02,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectables46DE13AB-CF38-4356-9B81-D46F99A028C7,0xBEB7EE5F,record present with value >= 1 (any ProgressionManagerData section),
1312006,Recording - Omnistat Tunnels 03,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectablesA37CDB53-9A1D-420B-AB92-37CEFF606B04,0xC68FAA49,record present with value >= 1 (any ProgressionManagerData section),
1312007,Recording - Omnistat Tunnels 04,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectablesAFB1BB49-767B-408F-AE32-C5B85BE3BB88,0x83971755,record present with value >= 1 (any ProgressionManagerData section),
1312008,Recording - Omnistat Tunnels 05,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectablesD28B5167-2100-4783-9D59-87D873A10DDF,0x41E272A8,record present with value >= 1 (any ProgressionManagerData section),
1312009,Recording - Omnistat Tunnels 06,Surveillance Recording,Rezoning,Omnistat Tunnels,True,AudioPickupRzOt_ConstructionGreenCollectablesF1750D3D-9BB8-4C34-B99A-FB39AD76B2B6,0x2D35DDC0,record present with value >= 1 (any ProgressionManagerData section),
1312010,Recording - Triumvirate Drive 01,Surveillance Recording,Downtown,Triumvirate Drive,True,AudioPickupDtTd_DowntownGreenCollectables06CA5836-64A4-4273-812A-EA9E29C721A7,0x3B5CC405,record present with value >= 1 (any ProgressionManagerData section),
1312011,Recording - Triumvirate Drive 02,Surveillance Recording,Downtown,Triumvirate Drive,True,AudioPickupDtTd_DowntownGreenCollectables4794FF24-D059-4B12-B3FE-E6C026F3C68C,0x7244727C,record present with value >= 1 (any ProgressionManagerData section),
1312012,Recording - Triumvirate Drive 03,Surveillance Recording,Downtown,Triumvirate Drive,True,AudioPickupDtTd_DowntownGreenCollectablesC9909726-EEF8-431A-B2AF-4E2BBD826EED,0xF301054C,record present with value >= 1 (any ProgressionManagerData section),
1312013,Recording - Charter Hill 01,Surveillance Recording,Downtown,Charter Hill,True,AudioPickupDtCh_DowntownGreenCollectablesB25DE570-E964-439E-9B31-8EAEA531BA38,0x61DEFE42,record present with value >= 1 (any ProgressionManagerData section),
1312014,Recording - Centurian Yards 01,Surveillance Recording,Downtown,Centurian Yards,True,AudioPickupDtCy_DowntownGreenCollectables262528D3-DD1A-4F14-B099-45E7F1C5C83A,0x073F894E,record present with value >= 1 (any ProgressionManagerData section),
1312015,Recording - Centurian Yards 02,Surveillance Recording,Downtown,Centurian Yards,True,AudioPickupDtCy_DowntownGreenCollectables786965B7-7915-4B7F-8BAC-56B1527A3999,0xC926F456,record present with value >= 1 (any ProgressionManagerData section),
1312016,Recording - Centurian Yards 03,Surveillance Recording,Downtown,Centurian Yards,True,AudioPickupDtCy_DowntownGreenCollectables99F447C4-7A02-4201-9C87-D5A0EAF0E984,0x9D48049C,record present with value >= 1 (any ProgressionManagerData section),
1312017,Recording - Concord Plaza 01,Surveillance Recording,Downtown,Concord Plaza,True,AudioPickupDtCp_DowntownGreenCollectables8A8F8FD0-6F0D-4283-87C3-73B37636DEF4,0x23322C0E,record present with value >= 1 (any ProgressionManagerData section),
1312018,Recording - Crystal Valley 01,Surveillance Recording,Anchor,Crystal Valley,True,AudioPickupAcCv_AnchorGreenOrb8DFF63D7-BA4F-40AD-8747-9E45B6B58DDB,0x85C25E40,record present with value >= 1 (any ProgressionManagerData section),
1312019,Recording - Crystal Valley 02,Surveillance Recording,Anchor,Crystal Valley,True,AudioPickupAcCv_AnchorGreenOrbC6988801-D432-40AE-ACCA-696EF4188748,0x224F24D2,record present with value >= 1 (any ProgressionManagerData section),
1312020,Recording - Shimmering Heights 01,Surveillance Recording,Anchor,Shimmering Heights,True,AudioPickupAcSh_AnchorGreenOrb27F112E2-0081-4681-BD1D-3BF66D1400AE,0x29E0DF19,record present with value >= 1 (any ProgressionManagerData section),
1312021,Recording - Shimmering Heights 02,Surveillance Recording,Anchor,Shimmering Heights,True,AudioPickupAcSh_AnchorGreenOrb9F0465A0-3E0C-45BB-821C-F0F5248485D1,0x8C268EBE,record present with value >= 1 (any ProgressionManagerData section),
1312022,Recording - Shimmering Heights 03,Surveillance Recording,Anchor,Shimmering Heights,True,AudioPickupAcSh_TheViewGreenOrb52DA1137-215B-49F0-99E3-6D25E6CD67D8,0x9681B432,record present with value >= 1 (any ProgressionManagerData section),
1312023,Recording - Shimmering Heights 04,Surveillance Recording,Anchor,Shimmering Heights,True,AudioPickupAcSh_TheViewGreenOrb6217D1B0-4D80-4F92-BFC5-D801145F8800,0x8A109EAC,record present with value >= 1 (any ProgressionManagerData section),
1312024,Recording - Eden Village 01,Surveillance Recording,Anchor,Eden Village,True,AudioPickupAcEv_AnchorGreenOrb53B289D4-EE57-4423-A939-298334D60972,0x9334FBFB,record present with value >= 1 (any ProgressionManagerData section),
1312025,Recording - Eden Village 02,Surveillance Recording,Anchor,Eden Village,True,AudioPickupAcEv_AnchorGreenOrb6456289F-B7C8-414D-A3CE-99859F710B75,0x39892DCB,record present with value >= 1 (any ProgressionManagerData section),
1312026,Recording - Eden Village 03,Surveillance Recording,Anchor,Eden Village,True,AudioPickupAcEv_AnchorGreenOrb7E5FA285-551D-468C-A81D-7CE314ACAF3B,0xB5C2D198,record present with value >= 1 (any ProgressionManagerData section),
1312027,Recording - Eden Village 04,Surveillance Recording,Anchor,Eden Village,True,AudioPickupAcEv_AnchorGreenOrbF9ECD3A6-689C-4E91-BEEA-80E33437A46E,0xDCF4E718,record present with value >= 1 (any ProgressionManagerData section),
1312028,Recording - Ocean Pier 01,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrb17811633-DAB4-43E4-8BB4-952A8D3022C1,0x81250FE5,record present with value >= 1 (any ProgressionManagerData section),
1312029,Recording - Ocean Pier 02,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrb5593CB86-4667-4054-B6A9-549E0526CA64,0xF970D285,record present with value >= 1 (any ProgressionManagerData section),
1312030,Recording - Ocean Pier 03,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrb8885D8B8-D737-433D-ACA1-BD878729072C,0xCE6D3373,record present with value >= 1 (any ProgressionManagerData section),
1312031,Recording - Ocean Pier 04,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrbAF9580AB-D017-4D2F-91AE-AF7E78C1CB80,0xC054740D,record present with value >= 1 (any ProgressionManagerData section),
1312032,Recording - Ocean Pier 05,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrbE45147CC-605C-41B0-8DE8-E2916741E841,0xEB7DB685,record present with value >= 1 (any ProgressionManagerData section),
1312033,Recording - Ocean Pier 06,Surveillance Recording,The View,Ocean Pier,True,AudioPickupVwOp_TheViewGreenOrbF834835F-93D1-4745-98D5-B01E7B841DDD,0x9817E710,record present with value >= 1 (any ProgressionManagerData section),
1312034,Recording - Regatta Bay 01,Surveillance Recording,The View,Regatta Bay,True,AudioPickupVwRb_TheViewGreenOrb6DDBD324-6E06-4F4A-929E-466D4FA91A1E,0xAC974D27,record present with value >= 1 (any ProgressionManagerData section),
1312035,Recording - Regatta Bay 02,Surveillance Recording,The View,Regatta Bay,True,AudioPickupVwRb_TheViewGreenOrb7D25709E-F548-49F0-9E3E-3BD9071BA754,0x5FEC0177,record present with value >= 1 (any ProgressionManagerData section),
1312036,Recording - Regatta Bay 03,Surveillance Recording,The View,Regatta Bay,True,AudioPickupVwRb_TheViewGreenOrbC12000C0-DE70-47C8-90E7-9BB4F1E0C089,0x2A5EB4C2,record present with value >= 1 (any ProgressionManagerData section),
1312037,Recording - Regatta Bay 04,Surveillance Recording,The View,Regatta Bay,True,AudioPickupVwRb_TheViewGreenOrbC9A0C6B2-182C-41C6-AE91-FD5B78D28917,0x75796FF8,record present with value >= 1 (any ProgressionManagerData section),
1312038,Recording - The Shard 01,Surveillance Recording,The Shard,The Shard,True,AudioPickupTheShard_TheShardGreenOrb5A6F8FCD-B75A-4B0E-A076-62C1E16713AA,0x74201AD2,record present with value >= 1 (any ProgressionManagerData section),
1312039,Recording - The Shard 02,Surveillance Recording,The Shard,The Shard,True,AudioPickupTheShard_TheShardGreenOrbE5F9F7E0-F1F0-4E94-9B80-A0870B2C7D23,0x9A1850D6,record present with value >= 1 (any ProgressionManagerData section),
1312040,Recording - Grid Leak audio (Noah/Icarus) 01,Surveillance Recording,Special,Grid Leak audio (Noah/Icarus),True,AudioPickupGridLeaks_AudioPickup_NoahIcarus_1,0x8217B814,record present with value >= 1 (any ProgressionManagerData section),
1312041,Recording - Grid Leak audio (Noah/Icarus) 02,Surveillance Recording,Special,Grid Leak audio (Noah/Icarus),True,AudioPickupGridLeaks_AudioPickup_NoahIcarus_2,0x8217B817,record present with value >= 1 (any ProgressionManagerData section),
1312042,Recording - Grid Leak audio (Noah/Icarus) 03,Surveillance Recording,Special,Grid Leak audio (Noah/Icarus),True,AudioPickupGridLeaks_AudioPickup_NoahIcarus_3,0x8217B816,record present with value >= 1 (any ProgressionManagerData section),
1312043,Recording - Grid Leak audio (Noah/Icarus) 04,Surveillance Recording,Special,Grid Leak audio (Noah/Icarus),True,AudioPickupGridLeaks_AudioPickup_NoahIcarus_4,0x8217B811,record present with value >= 1 (any ProgressionManagerData section),
1312044,Recording - Grid Leak audio (Noah/Icarus) 05,Surveillance Recording,Special,Grid Leak audio (Noah/Icarus),True,AudioPickupGridLeaks_AudioPickup_NoahIcarus_5,0x8217B810,record present with value >= 1 (any ProgressionManagerData section),
1313000,Document - Rdz Development Zone 01,Document,Rezoning,Rdz Development Zone,True,IntelRzRdz_DowntownIntelCollectables6CD24FF2-7155-46DB-B0B8-FC64F99AB4A9,0x63EDEF28,record present with value >= 1 (any ProgressionManagerData section),
1313001,Document - Rdz Development Zone 02,Document,Rezoning,Rdz Development Zone,True,IntelRzRdz_DowntownIntelCollectablesBCD891BD-1A45-4708-8F50-768204D916A9,0x3DA5D8D6,record present with value >= 1 (any ProgressionManagerData section),
1313002,Document - Omnistat Tunnels 01,Document,Rezoning,Omnistat Tunnels,True,IntelRzOt_DowntownIntelCollectables4105679F-17D2-4677-8E79-F97F0259D83E,0x296E762B,record present with value >= 1 (any ProgressionManagerData section),
1313003,Document - Omnistat Tunnels 02,Document,Rezoning,Omnistat Tunnels,True,IntelRzOt_DowntownIntelCollectables7FCE2BDF-9528-4841-9B24-539CE6853F69,0xA7BC25F1,record present with value >= 1 (any ProgressionManagerData section),
1313004,Document - Omnistat Tunnels 03,Document,Rezoning,Omnistat Tunnels,True,IntelRzOt_DowntownIntelCollectablesBFC21B9E-37E5-410F-A9AA-5DD7E9262F00,0xB1139975,record present with value >= 1 (any ProgressionManagerData section),
1313005,Document - Omnistat Tunnels 04,Document,Rezoning,Omnistat Tunnels,True,IntelRzOt_DowntownIntelCollectablesC85F4F53-B090-44CF-832C-211566C68C09,0x6A311CE6,record present with value >= 1 (any ProgressionManagerData section),
1313006,Document - Triumvirate Drive 01,Document,Downtown,Triumvirate Drive,True,IntelDtTd_DowntownIntelCollectables48DFE909-0857-40C1-BA7D-514943FFEFE5,0x21763C47,record present with value >= 1 (any ProgressionManagerData section),
1313007,Document - Triumvirate Drive 02,Document,Downtown,Triumvirate Drive,True,IntelDtTd_DowntownIntelCollectables9AFEB63B-F446-494F-A0A1-0C92F65CDC3B,0x20F90615,record present with value >= 1 (any ProgressionManagerData section),
1313008,Document - Triumvirate Drive 03,Document,Downtown,Triumvirate Drive,True,IntelDtTd_DowntownIntelCollectablesAA4B2B14-D7C5-4C0B-8FF3-75FDCC9D8DBB,0xA1CA95A4,record present with value >= 1 (any ProgressionManagerData section),
1313009,Document - Triumvirate Drive 04,Document,Downtown,Triumvirate Drive,True,IntelDtTd_DowntownIntelCollectablesB60F9A16-8A4D-49FC-AA56-8203978C2683,0x77818441,record present with value >= 1 (any ProgressionManagerData section),
1313010,Document - Charter Hill 01,Document,Downtown,Charter Hill,True,IntelDtCh_DowntownIntelCollectablesC92FF47A-7615-44EE-96A9-A38525E9B745,0x4E814C7E,record present with value >= 1 (any ProgressionManagerData section),
1313011,Document - Charter Hill 02,Document,Downtown,Charter Hill,True,IntelDtCh_DowntownIntelCollectablesE332F314-6980-44D7-822D-794E0C131619,0x0AC35ED8,record present with value >= 1 (any ProgressionManagerData section),
1313012,Document - Centurian Yards 01,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectables1B523B96-3467-4DBA-894F-5672853F083C,0x3E31748D,record present with value >= 1 (any ProgressionManagerData section),
1313013,Document - Centurian Yards 02,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectables287782B0-8867-465E-9AFC-05FDE6C329E9,0x44DF7588,record present with value >= 1 (any ProgressionManagerData section),
1313014,Document - Centurian Yards 03,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectables3DC35212-2E76-472E-BA89-455950D98DFE,0xF42899EE,record present with value >= 1 (any ProgressionManagerData section),
1313015,Document - Centurian Yards 04,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectables47293E99-248A-4D53-8AF3-DCE41F9CEA84,0x628DDE8F,record present with value >= 1 (any ProgressionManagerData section),
1313016,Document - Centurian Yards 05,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectables6E02F1B6-D61D-4FE9-833C-7A4F527AF985,0x1F35C3C0,record present with value >= 1 (any ProgressionManagerData section),
1313017,Document - Centurian Yards 06,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectablesBA7A6711-291D-44CB-953A-C1657A33AE4E,0xFB341640,record present with value >= 1 (any ProgressionManagerData section),
1313018,Document - Centurian Yards 07,Document,Downtown,Centurian Yards,True,IntelDtCy_DowntownIntelCollectablesE190F6C5-7526-46BE-9BF8-6DF96BED8C7C,0x49E2574D,record present with value >= 1 (any ProgressionManagerData section),
